id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_file
8948,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Indigo Nation Men ID Printed Navy Blue Trousers,8948.jpg
20009,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Olive T-shirt,20009.jpg
29184,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,29184.jpg
34409,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Rider Performance T-shirt,34409.jpg
19711,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Check Red Shirt,19711.jpg
7752,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Indigo Nation Men Indigo White Black Silver T-shirt,7752.jpg
5839,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men's Motorsport Better Blue T-shirt,5839.jpg
20667,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Classic Polo Men Striped White Tshirt,20667.jpg
11312,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Scullers Men Rugged Chinos Beige Trousers,11312.jpg
21587,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,21587.jpg
52075,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt,52075.jpg
14660,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,14660.jpg
2012,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Mens Graphic White T-shirt,2012.jpg
11776,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Men Printed Grey Tshirts,11776.jpg
20031,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Striped Black Shirt,20031.jpg
16553,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Basics Men White Printed Polo T-shirt,16553.jpg
31371,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Printed Navy Blue T-shirt,31371.jpg
7938,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Glitch Music TV Black White T-shirt,7938.jpg
3796,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Basics Men White & Red Striped Polo T-shirt,3796.jpg
28852,Men,Apparel,Topwear,Tshirts,Brown,Summer,2013.0,Casual,Proline Brown Polo T-shirt,28852.jpg
14036,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Flying Machine Men Check Pink Shirts,14036.jpg
20203,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Wrangler Men Flock Print Black Sweatshirt,20203.jpg
10650,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Doodle Boy Grand Prix Navy Blue Shirt,10650.jpg
38806,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Marvel Men Red Printed T-shirt,38806.jpg
44580,Men,Apparel,Bottomwear,Jeans,Black,Summer,2017.0,Casual,Lee Men Black Jet Jeans,44580.jpg
21117,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,s.Oliver Men Solid White Shirt,21117.jpg
15322,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Nike Men Solid Black Jacket,15322.jpg
22792,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men White Tshirt,22792.jpg
6022,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone Black T-shirt,6022.jpg
9856,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Status Quo Men Red Polo Tshirts,9856.jpg
31385,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Locomotive Men Printed Grey T-shirt,31385.jpg
3762,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Status Quo Men's Surfers Purple T-shirt,3762.jpg
9258,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt,9258.jpg
10462,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Men White Polo Tshirts,10462.jpg
5495,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Mr.Men Men's Perfect Green Polo T-shirt,5495.jpg
15110,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Arrow Men TR Finish Black Trousers,15110.jpg
12751,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Ep Jeans Blue Jeans,12751.jpg
10006,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men AS T90 Black Tshirts,10006.jpg
33284,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Arrow Sport Men Multi Coloured Striped Polo T-shirt,33284.jpg
32958,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Angry Birds Men Printed Charcoal Grey T-shirt,32958.jpg
52081,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Myntra Men Grey & Red T-shirt,52081.jpg
14694,Men,Apparel,Bottomwear,Trousers,Green,Fall,2011.0,Casual,Basics Men Green Trousers,14694.jpg
18865,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,Puma Men Red Sports Heritage Sweatshirt,18865.jpg
30633,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Dark Grey T-shirt,30633.jpg
14009,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Men Printed Black Tshirts,14009.jpg
19716,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirt,19716.jpg
7907,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Men Grey Polo T-shirt,7907.jpg
48386,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans,48386.jpg
44913,Men,Apparel,Bottomwear,Track Pants,White,Summer,2012.0,Casual,Puma Men White Track Pants,44913.jpg
58570,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green T-shirt,58570.jpg
5208,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Superman Men's Crew White T-shirt,5208.jpg
39775,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Peter England Men White Casual Shirt,39775.jpg
58742,Men,Apparel,Topwear,Tshirts,Mushroom Brown,Summer,2012.0,Casual,Puma Men Mushroom Brown T-shirt,58742.jpg
43904,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Blue Check Shirt,43904.jpg
8725,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Black Shirts,8725.jpg
6479,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Fresh Blue T-shirt,6479.jpg
29721,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt,29721.jpg
32967,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Angry Birds Men Printed Grey T-shirt,32967.jpg
39781,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Peter England Men Striped White Formal Shirt,39781.jpg
10805,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Rider Solid Black Shirts,10805.jpg
23029,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt,23029.jpg
54947,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Do u speak green Men Cream T-shirt,54947.jpg
51409,Men,Apparel,Topwear,Shirts,Turquoise Blue,Summer,2012.0,Casual,Myntra Men Turquoise Blue Striped Shirt,51409.jpg
9603,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Scullers Men Scul Brown Black Shirts,9603.jpg
35970,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Flying Machine Men Tee Black T-shirt,35970.jpg
3339,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Hero Within White T-shirt,3339.jpg
15913,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Stripes White Shirt,15913.jpg
9267,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts,9267.jpg
18630,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men GP Buddh Logo Polo Red Tshirts,18630.jpg
29345,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Probase Men Printed Navy Blue T-shirt,29345.jpg
9869,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Status Quo Men Grey Polo Tshirts,9869.jpg
8187,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Laibrook Blue Shirts,8187.jpg
48372,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,French Connection Men Brown Check Shirt,48372.jpg
56846,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Jeans,56846.jpg
1944,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Puma Mens Reggae All Night Blues T-shirt,1944.jpg
19690,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Shirt,19690.jpg
12278,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Genesis Men Solid Maroon Shirts,12278.jpg
18570,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Boot Red T-shirt,18570.jpg
17538,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt,17538.jpg
20188,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Wrangler Men Adore Grey Shirt,20188.jpg
24528,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men White Shirt,24528.jpg
9543,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Red Polo Tshirts,9543.jpg
3079,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Probase Men's Player Pink T-shirt,3079.jpg
29653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Striped Blue Shirt,29653.jpg
3845,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Wrangler Men's Wild Horse Brown T-shirt,3845.jpg
44895,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green Polo Neck T-shirt,44895.jpg
37769,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Stripes White Shirt,37769.jpg
5980,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Locomotive Men Charcoal Stripe Shirt,5980.jpg
18326,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wills Lifestyle Men Check Black Shirt,18326.jpg
9771,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,ADIDAS Men Adna Blue Jackets,9771.jpg
48456,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,48456.jpg
23967,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Peter England Men Blue Casual T-shirt,23967.jpg
13508,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Chimp Men Who's your papaji Grey Tshirts,13508.jpg
31658,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men Printed White Shirt,31658.jpg
24984,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Men Navy Blue Printed T-shirt,24984.jpg
44861,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green T-shirt,44861.jpg
5974,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Black White Checked Shirt,5974.jpg
19200,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt,19200.jpg
28547,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Icon Black T-shirt,28547.jpg
11409,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Red Tshirts,11409.jpg
19664,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black T-shirt,19664.jpg
7875,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Proline Men Black Comfort Fit Sports Shorts,7875.jpg
19456,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Quiksilver Men Printed Grey T-shirt,19456.jpg
27359,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Men After The Fight Black T-shirt,27359.jpg
7049,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,s.Oliver Men White & Blue Check Shirt,7049.jpg
40099,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Grey T-shirt,40099.jpg
18319,Men,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Wills Lifestyle Men Check Maroon Shirt,18319.jpg
3274,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Guerrilla Men's Luchador Coffee T-shirt,3274.jpg
42153,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Mr. Men Grey T-shirt,42153.jpg
12623,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Printed Green Tshirts,12623.jpg
23164,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt,23164.jpg
16283,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Peter England Men Printed White TShirt,16283.jpg
4051,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Myntra Men's Eagle Emblem Yellow T-shirt,4051.jpg
5183,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Mickey Men's Donald Jumps Bring It On Navy T-shirt,5183.jpg
24341,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men White T-shirt,24341.jpg
21401,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red T-shirt,21401.jpg
15634,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Nike Men AS AD Club Pique Polo Navy Blue Tshirts,15634.jpg
11294,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Wrangler Men Blue Floyd Jeans,11294.jpg
2194,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Adidas Men Stripe Polo Shirt,2194.jpg
3046,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Tantra Men's Dirty Man Burgendy T-shirt,3046.jpg
17163,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Green Check Shirt,17163.jpg
18917,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Levis Men Work Western Blue Shirt,18917.jpg
38974,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Arrow New York Men Black Check Slim Fit Shirt,38974.jpg
10722,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Nike Men Casual short sleeve tshirt White Tshirts,10722.jpg
26240,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Proline Grey Shorts,26240.jpg
3422,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Mens Badge Final T-Shirt,3422.jpg
30325,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Excuse Me Moron Black T-shirt,30325.jpg
27392,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,2go Active Gear USA Men Pack Of 3 T-shirt,27392.jpg
17507,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Polo T-Shirt,17507.jpg
12247,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Shirts,12247.jpg
26072,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,26072.jpg
13395,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Check Purple Shirts,13395.jpg
30117,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Men Printed White T-shirt,30117.jpg
4435,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Mickey Men's Mickey Hand Sketch Illustrat White T-shirt,4435.jpg
40260,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Check Blue Shirt,40260.jpg
32640,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Striped White & Black T-shirt,32640.jpg
5721,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Basics Men Blue & White Striped Polo T-shirt,5721.jpg
38980,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt,38980.jpg
20143,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wrangler Men Bull Classic Striped White Shirt,20143.jpg
33554,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Wrangler Men Exeter Check Navy Blue Shirt,33554.jpg
19469,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Quiksilver Men Black Shirt,19469.jpg
6998,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011.0,Casual,Classic Polo Men's Wat Duh Pho Grey T-shirt,6998.jpg
13153,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Ribbon Red Tshirts,13153.jpg
46351,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Locomotive Men White Shirt,46351.jpg
16421,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Levi's Men Stripes Brown Tshirts,16421.jpg
8802,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Purple Blue White Shirt,8802.jpg
22614,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Navy Blue T-shirt,22614.jpg
47283,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Pack of 3 T-shirt,47283.jpg
26086,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt,26086.jpg
27154,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Shirt,27154.jpg
16613,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Trouser,16613.jpg
5513,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Probase Men's Crack Print Reign Of Rock & Roll Orange T-shirt,5513.jpg
44634,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black Printed T-shirt,44634.jpg
41346,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Texas Jeans,41346.jpg
13705,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Mn's Body Train Black Tshirts,13705.jpg
30587,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Sports,Nike Men Club Pique Polo Green T-shirt,30587.jpg
31455,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Challenger Black Jersey,31455.jpg
3280,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Guerrilla Men's Ace Of Spades Purple T-shirt,3280.jpg
14520,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue White & Dark Grey Striped Shirt,14520.jpg
5177,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Jimi Hendrix Men's Photo Black T-shirt,5177.jpg
56795,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2010.0,Casual,Horsefly Men Blue Jeans,56795.jpg
11052,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts,11052.jpg
4297,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Jim Morrison Black T-shirt,4297.jpg
14712,Men,Apparel,Topwear,Shirts,Off White,Winter,2011.0,Formal,Genesis Off-White Formal Shirt,14712.jpg
2160,Men,Apparel,Topwear,Tshirts,Red,Spring,2011.0,Casual,Basics Men Red T-shirt,2160.jpg
9588,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Scullers Men Scul Navy Blue Shirts,9588.jpg
34315,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Street Survival T-shirt,34315.jpg
19831,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Black Shirt,19831.jpg
16045,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Highlander Men Check White Shirt,16045.jpg
16419,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Levi's Men Stripes Green Tshirts,16419.jpg
5719,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Basics Men Green Academy Football League T-shirt,5719.jpg
14940,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Status Quo Men Solid Black Shorts,14940.jpg
14518,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey White & Light Brown Striped Shirt,14518.jpg
5973,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Checked Shirt,5973.jpg
9782,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,ADIDAS Men M Basic White Shorts,9782.jpg
28540,Men,Apparel,Topwear,Jackets,Red,Summer,2012.0,Sports,Nike Men Hurricane Vapor Red Jacket,28540.jpg
2158,Men,Apparel,Topwear,Tshirts,Red,Spring,2011.0,Casual,Basics Men Red Polo T-shirt,2158.jpg
33934,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-Shirt,33934.jpg
44866,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Tech Graphic T-shirt,44866.jpg
5987,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Striped Slim Fit Shirt,5987.jpg
48451,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,French Connection Men Black T-shirt,48451.jpg
9776,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Track Pants,9776.jpg
18321,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wills Lifestyle Men Check Purple Shirt,18321.jpg
30779,Men,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Fabindia Men Rust Khadi Kurta,30779.jpg
28786,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Denizen Men Striped Grey Shirt,28786.jpg
24977,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Men Pink Printed T-shirt,24977.jpg
44892,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Polo T-shirt,44892.jpg
26278,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Proline Men Green Polo T-shirt,26278.jpg
6168,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Lee Men's Guns Cardinal T-shirt,6168.jpg
40258,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers Men White & Navy Blue Shirt,40258.jpg
19697,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Solid White Shirt,19697.jpg
7288,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Mickey Men's Big Happy Face Grey Heather T-shirt,7288.jpg
4290,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Tantra Men's India Rocks Burgandy T-shirt,4290.jpg
14715,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Formal Shirt White Shirts,14715.jpg
11267,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indigo Nation Men Black self structure Black Trousers,11267.jpg
44859,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Ferrari Polo T-shirt,44859.jpg
2167,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Probase Men Blue & White Shirt,2167.jpg
31660,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Indigo Nation Men Printed Black Shirt,31660.jpg
17190,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Navy Blue Shirt,17190.jpg
16042,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Check Red Shirt,16042.jpg
3889,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Wrangler Men's Racing Big Print Red T-shirt,3889.jpg
19836,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Blue & WIne Check Shirt,19836.jpg
27537,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Scullers Men Check Green & Blue Shirt,27537.jpg
31452,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Nike Men Compression Grey T-shirt,31452.jpg
3287,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Guerrilla Men's Madagascar Blue T-shirt,3287.jpg
23197,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Blue Check Shirt,23197.jpg
5170,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Sports Black T-shirt,5170.jpg
14527,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Light Brown & White Striped Shirt,14527.jpg
11055,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirt,11055.jpg
